Date,Token,Threshold,Gini Coefficient
2021-08-15,0x6b3595068778dd592e39a122f4f5a5cf09c90fe2,2.0153376859417352e-08,0.9932561912054102
2021-08-15,0x6b3595068778dd592e39a122f4f5a5cf09c90fe2,2.545640673860415e-08,0.9928870129751514
2021-08-15,0x6b3595068778dd592e39a122f4f5a5cf09c90fe2,3.215484176977702e-08,0.9925176979024118
2021-08-15,0x6b3595068778dd592e39a122f4f5a5cf09c90fe2,4.0615859883769794e-08,0.9921171518021821
2021-08-15,0x6b3595068778dd592e39a122f4f5a5cf09c90fe2,5.130325584897008e-08,0.9915523096479856
2021-08-15,0x6b3595068778dd592e39a122f4f5a5cf09c90fe2,6.480286440412508e-08,0.991090526995376
2021-08-15,0x6b3595068778dd592e39a122f4f5a5cf09c90fe2,8.185467307069021e-08,0.9906137168418555
2021-08-15,0x6b3595068778dd592e39a122f4f5a5cf09c90fe2,1.0339338492393995e-07,0.9900268267149224
2021-08-15,0x6b3595068778dd592e39a122f4f5a5cf09c90fe2,1.3059965479060547e-07,0.9893676698836182
2021-08-15,0x6b3595068778dd592e39a122f4f5a5cf09c90fe2,1.6496480740980207e-07,0.9887100398309514
2021-08-15,0x6b3595068778dd592e39a122f4f5a5cf09c90fe2,2.0837258511429578e-07,0.9880231804873758
2021-08-15,0x6b3595068778dd592e39a122f4f5a5cf09c90fe2,2.6320240607048777e-07,0.9870543971729097
2021-08-15,0x6b3595068778dd592e39a122f4f5a5cf09c90fe2,3.324597932270945e-07,0.9860786272111416
2021-08-15,0x6b3595068778dd592e39a122f4f5a5cf09c90fe2,4.199411234979421e-07,0.9850750630198958
2021-08-15,0x6b3595068778dd592e39a122f4f5a5cf09c90fe2,5.304417279843926e-07,0.9833340129697701
2021-08-15,0x6b3595068778dd592e39a122f4f5a5cf09c90fe2,6.700187503509591e-07,0.9817084049849036
2021-08-15,0x6b3595068778dd592e39a122f4f5a5cf09c90fe2,8.463231720621151e-07,0.9799873160726987
2021-08-15,0x6b3595068778dd592e39a122f4f5a5cf09c90fe2,1.0690192046030011e-06,0.9780979930157094
2021-08-15,0x6b3595068778dd592e39a122f4f5a5cf09c90fe2,1.3503140378698721e-06,0.9760506770354576
2021-08-15,0x6b3595068778dd592e39a122f4f5a5cf09c90fe2,1.7056269831425285e-06,0.9742555707394982
2021-08-15,0x6b3595068778dd592e39a122f4f5a5cf09c90fe2,2.1544346900318865e-06,0.9720143022054315
2021-08-15,0x6b3595068778dd592e39a122f4f5a5cf09c90fe2,2.7213387683753086e-06,0.9690683605585032
2021-08-15,0x6b3595068778dd592e39a122f4f5a5cf09c90fe2,3.4374143372862393e-06,0.9660413609672763
2021-08-15,0x6b3595068778dd592e39a122f4f5a5cf09c90fe2,4.341913422721453e-06,0.9625880472477779
2021-08-15,0x6b3595068778dd592e39a122f4f5a5cf09c90fe2,5.484416576121026e-06,0.9585698932559196
2021-08-15,0x6b3595068778dd592e39a122f4f5a5cf09c90fe2,6.927550656129393e-06,0.9543905107283424
2021-08-15,0x6b3595068778dd592e39a122f4f5a5cf09c90fe2,8.750421749906794e-06,0.9499899597357209
2021-08-15,0x6b3595068778dd592e39a122f4f5a5cf09c90fe2,1.105295141126022e-05,0.9451039308884325
2021-08-15,0x6b3595068778dd592e39a122f4f5a5cf09c90fe2,1.396135390856796e-05,0.9392845599659574
2021-08-15,0x6b3595068778dd592e39a122f4f5a5cf09c90fe2,1.763505472047139e-05,0.9330617221825317
2021-08-15,0x6b3595068778dd592e39a122f4f5a5cf09c90fe2,2.2275429519995566e-05,0.9259367382948782
2021-08-15,0x6b3595068778dd592e39a122f4f5a5cf09c90fe2,2.8136842678706894e-05,0.9187339005357247
2021-08-15,0x6b3595068778dd592e39a122f4f5a5cf09c90fe2,3.554059037181068e-05,0.9139819720431105
2021-08-15,0x6b3595068778dd592e39a122f4f5a5cf09c90fe2,4.489251258218608e-05,0.9053215427538087
2021-08-15,0x6b3595068778dd592e39a122f4f5a5cf09c90fe2,5.6705239413811686e-05,0.8974707081238269
2021-08-15,0x6b3595068778dd592e39a122f4f5a5cf09c90fe2,7.162629115692791e-05,0.8900817258173923
2021-08-15,0x6b3595068778dd592e39a122f4f5a5cf09c90fe2,9.047357242349311e-05,0.883847242810762
2021-08-15,0x6b3595068778dd592e39a122f4f5a5cf09c90fe2,0.00011428020598100333,0.8763785667005104
2021-08-15,0x6b3595068778dd592e39a122f4f5a5cf09c90fe2,0.00014435116387279175,0.8680418172193176
2021-08-15,0x6b3595068778dd592e39a122f4f5a5cf09c90fe2,0.00018233480008684422,0.8610123139729913
2021-08-15,0x6b3595068778dd592e39a122f4f5a5cf09c90fe2,0.00023031320587070007,0.8556914983439662
2021-08-15,0x6b3595068778dd592e39a122f4f5a5cf09c90fe2,0.00029091634056238835,0.848782336691814
2021-08-15,0x6b3595068778dd592e39a122f4f5a5cf09c90fe2,0.0003674661940736688,0.8447976451952817
2021-08-15,0x6b3595068778dd592e39a122f4f5a5cf09c90fe2,0.0004641588833612782,0.8400461387633583
2021-08-15,0x6b3595068778dd592e39a122f4f5a5cf09c90fe2,0.0005862946645916415,0.8302147875460981
2021-08-15,0x6b3595068778dd592e39a122f4f5a5cf09c90fe2,0.0007405684692262443,0.8111065549743023
2021-08-15,0x6b3595068778dd592e39a122f4f5a5cf09c90fe2,0.0009354368899026162,0.7964579055924652
2021-08-15,0x6b3595068778dd592e39a122f4f5a5cf09c90fe2,0.001181581732618102,0.7895484473299093
2021-08-15,0x6b3595068778dd592e39a122f4f5a5cf09c90fe2,0.0014924955450518322,0.7781432281926685
2021-08-15,0x6b3595068778dd592e39a122f4f5a5cf09c90fe2,0.0018852212170408723,0.7720411079667195
2021-08-15,0x6b3595068778dd592e39a122f4f5a5cf09c90fe2,0.0023812861947655867,0.7481749392669023
2021-08-15,0x6b3595068778dd592e39a122f4f5a5cf09c90fe2,0.003007882518043102,0.7146742491356554
2021-08-15,0x6b3595068778dd592e39a122f4f5a5cf09c90fe2,0.0037993573650394134,0.6952572270963279
2021-08-15,0x6b3595068778dd592e39a122f4f5a5cf09c90fe2,0.004799095809323878,0.6455553496410397
2021-08-15,0x6b3595068778dd592e39a122f4f5a5cf09c90fe2,0.006061898993497572,0.6455553496410397
2021-08-15,0x6b3595068778dd592e39a122f4f5a5cf09c90fe2,0.007656988080124204,0.6213057845989618
2021-08-15,0x6b3595068778dd592e39a122f4f5a5cf09c90fe2,0.009671798642975463,0.6074288138459346
2021-08-15,0x6b3595068778dd592e39a122f4f5a5cf09c90fe2,0.012216773489967931,0.595936388495787
2021-08-15,0x6b3595068778dd592e39a122f4f5a5cf09c90fe2,0.015431416638680931,0.5466122532705011
2021-08-15,0x6b3595068778dd592e39a122f4f5a5cf09c90fe2,0.019491940296028545,0.5235235488367541
2021-08-15,0x6b3595068778dd592e39a122f4f5a5cf09c90fe2,0.024620924014946307,0.4538842428400978
2021-08-15,0x6b3595068778dd592e39a122f4f5a5cf09c90fe2,0.031099515499402017,0.39154347246831545
2021-08-15,0x6b3595068778dd592e39a122f4f5a5cf09c90fe2,0.03928284185071255,0.39154347246831545
2021-08-15,0x6b3595068778dd592e39a122f4f5a5cf09c90fe2,0.04961947603002908,0.39154347246831545
2021-08-15,0x6b3595068778dd592e39a122f4f5a5cf09c90fe2,0.06267602560047399,0.32344322492209193
2021-08-15,0x6b3595068778dd592e39a122f4f5a5cf09c90fe2,0.07916819159263018,0.32344322492209193
2021-08-15,0x6b3595068778dd592e39a122f4f5a5cf09c90fe2,0.1,0.2648584512445972
2021-08-15,0x0bc529c00c6401aef6d220be8c6ea1667f6ad93e,0.0,0.9894647065869583
2021-08-15,0x0bc529c00c6401aef6d220be8c6ea1667f6ad93e,1e-08,0.9851198515546047
2021-08-15,0x0bc529c00c6401aef6d220be8c6ea1667f6ad93e,1.2631335639768367e-08,0.9847989104103826
2021-08-15,0x0bc529c00c6401aef6d220be8c6ea1667f6ad93e,1.595506400444829e-08,0.9843663987534603
2021-08-15,0x0bc529c00c6401aef6d220be8c6ea1667f6ad93e,2.0153376859417352e-08,0.9839409575566139
2021-08-15,0x0bc529c00c6401aef6d220be8c6ea1667f6ad93e,2.545640673860415e-08,0.9834914143624566
2021-08-15,0x0bc529c00c6401aef6d220be8c6ea1667f6ad93e,3.215484176977702e-08,0.9827888091672451
2021-08-15,0x0bc529c00c6401aef6d220be8c6ea1667f6ad93e,4.0615859883769794e-08,0.9821997404860299
2021-08-15,0x0bc529c00c6401aef6d220be8c6ea1667f6ad93e,5.130325584897008e-08,0.9815253932305951
2021-08-15,0x0bc529c00c6401aef6d220be8c6ea1667f6ad93e,6.480286440412508e-08,0.9807534383401721
2021-08-15,0x0bc529c00c6401aef6d220be8c6ea1667f6ad93e,8.185467307069021e-08,0.9799042240351254
2021-08-15,0x0bc529c00c6401aef6d220be8c6ea1667f6ad93e,1.0339338492393995e-07,0.9790859768759457
2021-08-15,0x0bc529c00c6401aef6d220be8c6ea1667f6ad93e,1.3059965479060547e-07,0.978164546174931
2021-08-15,0x0bc529c00c6401aef6d220be8c6ea1667f6ad93e,1.6496480740980207e-07,0.9770176004591824
2021-08-15,0x0bc529c00c6401aef6d220be8c6ea1667f6ad93e,2.0837258511429578e-07,0.9758430082478308
2021-08-15,0x0bc529c00c6401aef6d220be8c6ea1667f6ad93e,2.6320240607048777e-07,0.9746241685361998
2021-08-15,0x0bc529c00c6401aef6d220be8c6ea1667f6ad93e,3.324597932270945e-07,0.9727353533274475
2021-08-15,0x0bc529c00c6401aef6d220be8c6ea1667f6ad93e,4.199411234979421e-07,0.9709048643957998
2021-08-15,0x0bc529c00c6401aef6d220be8c6ea1667f6ad93e,5.304417279843926e-07,0.9690422920190174
2021-08-15,0x0bc529c00c6401aef6d220be8c6ea1667f6ad93e,6.700187503509591e-07,0.9667849937413125
2021-08-15,0x0bc529c00c6401aef6d220be8c6ea1667f6ad93e,8.463231720621151e-07,0.964208540888188
2021-08-15,0x0bc529c00c6401aef6d220be8c6ea1667f6ad93e,1.0690192046030011e-06,0.961823719182628
2021-08-15,0x0bc529c00c6401aef6d220be8c6ea1667f6ad93e,1.3503140378698721e-06,0.9590575926546976
2021-08-15,0x0bc529c00c6401aef6d220be8c6ea1667f6ad93e,1.7056269831425285e-06,0.9559466305091703
2021-08-15,0x0bc529c00c6401aef6d220be8c6ea1667f6ad93e,2.1544346900318865e-06,0.9530923884179355
2021-08-15,0x0bc529c00c6401aef6d220be8c6ea1667f6ad93e,2.7213387683753086e-06,0.9502433096237285
2021-08-15,0x0bc529c00c6401aef6d220be8c6ea1667f6ad93e,3.4374143372862393e-06,0.9458306072540348
2021-08-15,0x0bc529c00c6401aef6d220be8c6ea1667f6ad93e,4.341913422721453e-06,0.9419067709503587
2021-08-15,0x0bc529c00c6401aef6d220be8c6ea1667f6ad93e,5.484416576121026e-06,0.9375202629100198
2021-08-15,0x0bc529c00c6401aef6d220be8c6ea1667f6ad93e,6.927550656129393e-06,0.9324176587952288
2021-08-15,0x0bc529c00c6401aef6d220be8c6ea1667f6ad93e,8.750421749906794e-06,0.9258264496255075
2021-08-15,0x0bc529c00c6401aef6d220be8c6ea1667f6ad93e,1.105295141126022e-05,0.9140902900965049
2021-08-15,0x0bc529c00c6401aef6d220be8c6ea1667f6ad93e,1.396135390856796e-05,0.8996325123685551
2021-08-15,0x0bc529c00c6401aef6d220be8c6ea1667f6ad93e,1.763505472047139e-05,0.8924496101454774
2021-08-15,0x0bc529c00c6401aef6d220be8c6ea1667f6ad93e,2.2275429519995566e-05,0.8864985913951648
2021-08-15,0x0bc529c00c6401aef6d220be8c6ea1667f6ad93e,2.8136842678706894e-05,0.8651081592358661
2021-08-15,0x0bc529c00c6401aef6d220be8c6ea1667f6ad93e,3.554059037181068e-05,0.8487690301080151
2021-08-15,0x0bc529c00c6401aef6d220be8c6ea1667f6ad93e,4.489251258218608e-05,0.8380461898277377
2021-08-15,0x0bc529c00c6401aef6d220be8c6ea1667f6ad93e,5.6705239413811686e-05,0.8174415298149613
2021-08-15,0x0bc529c00c6401aef6d220be8c6ea1667f6ad93e,7.162629115692791e-05,0.8037617131119101
2021-08-15,0x0bc529c00c6401aef6d220be8c6ea1667f6ad93e,9.047357242349311e-05,0.7834871528642293
2021-08-15,0x0bc529c00c6401aef6d220be8c6ea1667f6ad93e,0.00011428020598100333,0.7640333495812476
2021-08-15,0x0bc529c00c6401aef6d220be8c6ea1667f6ad93e,0.00014435116387279175,0.7448978137825878
2021-08-15,0x0bc529c00c6401aef6d220be8c6ea1667f6ad93e,0.00018233480008684422,0.7347232779645695
2021-08-15,0x0bc529c00c6401aef6d220be8c6ea1667f6ad93e,0.00023031320587070007,0.719141083575407
2021-08-15,0x0bc529c00c6401aef6d220be8c6ea1667f6ad93e,0.00029091634056238835,0.6929044538863718
2021-08-15,0x0bc529c00c6401aef6d220be8c6ea1667f6ad93e,0.0003674661940736688,0.6768760995592636
2021-08-15,0x0bc529c00c6401aef6d220be8c6ea1667f6ad93e,0.0004641588833612782,0.662533532141487
2021-08-15,0x0bc529c00c6401aef6d220be8c6ea1667f6ad93e,0.0005862946645916415,0.6389273472829615
2021-08-15,0x0bc529c00c6401aef6d220be8c6ea1667f6ad93e,0.0007405684692262443,0.622990759666318
2021-08-15,0x0bc529c00c6401aef6d220be8c6ea1667f6ad93e,0.0009354368899026162,0.6060108054244329
2021-08-15,0x0bc529c00c6401aef6d220be8c6ea1667f6ad93e,0.001181581732618102,0.599190298500927
2021-08-15,0x0bc529c00c6401aef6d220be8c6ea1667f6ad93e,0.0014924955450518322,0.5920345920909152
2021-08-15,0x0bc529c00c6401aef6d220be8c6ea1667f6ad93e,0.0018852212170408723,0.559755537047799
2021-08-15,0x0bc529c00c6401aef6d220be8c6ea1667f6ad93e,0.0023812861947655867,0.5494998158882045
2021-08-15,0x0bc529c00c6401aef6d220be8c6ea1667f6ad93e,0.003007882518043102,0.5381802192175358
2021-08-15,0x0bc529c00c6401aef6d220be8c6ea1667f6ad93e,0.0037993573650394134,0.502483760026047
2021-08-15,0x0bc529c00c6401aef6d220be8c6ea1667f6ad93e,0.004799095809323878,0.4900691415170861
2021-08-15,0x0bc529c00c6401aef6d220be8c6ea1667f6ad93e,0.006061898993497572,0.4504468198151768
2021-08-15,0x0bc529c00c6401aef6d220be8c6ea1667f6ad93e,0.007656988080124204,0.43680978317010105
2021-08-15,0x0bc529c00c6401aef6d220be8c6ea1667f6ad93e,0.009671798642975463,0.4078245225709541
2021-08-15,0x0bc529c00c6401aef6d220be8c6ea1667f6ad93e,0.012216773489967931,0.37367844440635617
2021-08-15,0x0bc529c00c6401aef6d220be8c6ea1667f6ad93e,0.015431416638680931,0.32874900224305914
2021-08-15,0x0bc529c00c6401aef6d220be8c6ea1667f6ad93e,0.019491940296028545,0.2805889007750301
2021-08-15,0x0bc529c00c6401aef6d220be8c6ea1667f6ad93e,0.024620924014946307,0.2594894248492644
2021-08-15,0x0bc529c00c6401aef6d220be8c6ea1667f6ad93e,0.031099515499402017,0.22739886629038647
2021-08-15,0x0bc529c00c6401aef6d220be8c6ea1667f6ad93e,0.03928284185071255,0.20225458186918932
2021-08-15,0x0bc529c00c6401aef6d220be8c6ea1667f6ad93e,0.04961947603002908,0.09081499342266278
2021-08-15,0x0bc529c00c6401aef6d220be8c6ea1667f6ad93e,0.06267602560047399,0.09081499342266278
2021-08-15,0x0bc529c00c6401aef6d220be8c6ea1667f6ad93e,0.07916819159263018,0.0
2021-08-15,0x0bc529c00c6401aef6d220be8c6ea1667f6ad93e,0.1,0.0
2021-08-15,0x6f40d4a6237c257fff2db00fa0510deeecd303eb,0.0,0.9947400733573942
2021-08-15,0x6f40d4a6237c257fff2db00fa0510deeecd303eb,1e-08,0.9921321544514159
2021-08-15,0x6f40d4a6237c257fff2db00fa0510deeecd303eb,1.2631335639768367e-08,0.9920331152391076
2021-08-15,0x6f40d4a6237c257fff2db00fa0510deeecd303eb,1.595506400444829e-08,0.9919536783078363
2021-08-15,0x6f40d4a6237c257fff2db00fa0510deeecd303eb,2.0153376859417352e-08,0.9918429797683114
2021-08-15,0x6f40d4a6237c257fff2db00fa0510deeecd303eb,2.545640673860415e-08,0.9917255695307101
2021-08-15,0x6f40d4a6237c257fff2db00fa0510deeecd303eb,3.215484176977702e-08,0.9915573908890442
2021-08-15,0x6f40d4a6237c257fff2db00fa0510deeecd303eb,4.0615859883769794e-08,0.991432252939899
2021-08-15,0x6f40d4a6237c257fff2db00fa0510deeecd303eb,5.130325584897008e-08,0.9911800890598935
2021-08-15,0x6f40d4a6237c257fff2db00fa0510deeecd303eb,6.480286440412508e-08,0.990954501340467
2021-08-15,0x6f40d4a6237c257fff2db00fa0510deeecd303eb,8.185467307069021e-08,0.9906750785491283
2021-08-15,0x6f40d4a6237c257fff2db00fa0510deeecd303eb,1.0339338492393995e-07,0.9903794789904888
2021-08-15,0x6f40d4a6237c257fff2db00fa0510deeecd303eb,1.3059965479060547e-07,0.9899235385096318
2021-08-15,0x6f40d4a6237c257fff2db00fa0510deeecd303eb,1.6496480740980207e-07,0.9894125863835193
2021-08-15,0x6f40d4a6237c257fff2db00fa0510deeecd303eb,2.0837258511429578e-07,0.9889233642719298
2021-08-15,0x6f40d4a6237c257fff2db00fa0510deeecd303eb,2.6320240607048777e-07,0.9882267766670061
2021-08-15,0x6f40d4a6237c257fff2db00fa0510deeecd303eb,3.324597932270945e-07,0.9874388302516283
2021-08-15,0x6f40d4a6237c257fff2db00fa0510deeecd303eb,4.199411234979421e-07,0.986461265713361
2021-08-15,0x6f40d4a6237c257fff2db00fa0510deeecd303eb,5.304417279843926e-07,0.9854110424324675
2021-08-15,0x6f40d4a6237c257fff2db00fa0510deeecd303eb,6.700187503509591e-07,0.984073947608573
2021-08-15,0x6f40d4a6237c257fff2db00fa0510deeecd303eb,8.463231720621151e-07,0.9824874541520918
2021-08-15,0x6f40d4a6237c257fff2db00fa0510deeecd303eb,1.0690192046030011e-06,0.9802427327534026
2021-08-15,0x6f40d4a6237c257fff2db00fa0510deeecd303eb,1.3503140378698721e-06,0.9780628731172881
2021-08-15,0x6f40d4a6237c257fff2db00fa0510deeecd303eb,1.7056269831425285e-06,0.9748114168797011
2021-08-15,0x6f40d4a6237c257fff2db00fa0510deeecd303eb,2.1544346900318865e-06,0.971350855813058
2021-08-15,0x6f40d4a6237c257fff2db00fa0510deeecd303eb,2.7213387683753086e-06,0.9683147856656564
2021-08-15,0x6f40d4a6237c257fff2db00fa0510deeecd303eb,3.4374143372862393e-06,0.9641425931270071
2021-08-15,0x6f40d4a6237c257fff2db00fa0510deeecd303eb,4.341913422721453e-06,0.9600958964843068
2021-08-15,0x6f40d4a6237c257fff2db00fa0510deeecd303eb,5.484416576121026e-06,0.9555621760364952
2021-08-15,0x6f40d4a6237c257fff2db00fa0510deeecd303eb,6.927550656129393e-06,0.9491751926245701
2021-08-15,0x6f40d4a6237c257fff2db00fa0510deeecd303eb,8.750421749906794e-06,0.9410902364177793
2021-08-15,0x6f40d4a6237c257fff2db00fa0510deeecd303eb,1.105295141126022e-05,0.9318228437390742
2021-08-15,0x6f40d4a6237c257fff2db00fa0510deeecd303eb,1.396135390856796e-05,0.9216503082141972
2021-08-15,0x6f40d4a6237c257fff2db00fa0510deeecd303eb,1.763505472047139e-05,0.9119097010741013
2021-08-15,0x6f40d4a6237c257fff2db00fa0510deeecd303eb,2.2275429519995566e-05,0.9024782992658997
2021-08-15,0x6f40d4a6237c257fff2db00fa0510deeecd303eb,2.8136842678706894e-05,0.8914777438918038
2021-08-15,0x6f40d4a6237c257fff2db00fa0510deeecd303eb,3.554059037181068e-05,0.8804495151101739
2021-08-15,0x6f40d4a6237c257fff2db00fa0510deeecd303eb,4.489251258218608e-05,0.8745632730157552
2021-08-15,0x6f40d4a6237c257fff2db00fa0510deeecd303eb,5.6705239413811686e-05,0.8633938689907527
2021-08-15,0x6f40d4a6237c257fff2db00fa0510deeecd303eb,7.162629115692791e-05,0.8556972074559903
2021-08-15,0x6f40d4a6237c257fff2db00fa0510deeecd303eb,9.047357242349311e-05,0.8424107293110163
2021-08-15,0x6f40d4a6237c257fff2db00fa0510deeecd303eb,0.00011428020598100333,0.8338864415329607
2021-08-15,0x6f40d4a6237c257fff2db00fa0510deeecd303eb,0.00014435116387279175,0.8204860227791095
2021-08-15,0x6f40d4a6237c257fff2db00fa0510deeecd303eb,0.00018233480008684422,0.8018006606191923
2021-08-15,0x6f40d4a6237c257fff2db00fa0510deeecd303eb,0.00023031320587070007,0.7965220081347851
2021-08-15,0x6f40d4a6237c257fff2db00fa0510deeecd303eb,0.00029091634056238835,0.7882878291003805
2021-08-15,0x6f40d4a6237c257fff2db00fa0510deeecd303eb,0.0003674661940736688,0.7794548625937561
2021-08-15,0x6f40d4a6237c257fff2db00fa0510deeecd303eb,0.0004641588833612782,0.7395285367351211
2021-08-15,0x6f40d4a6237c257fff2db00fa0510deeecd303eb,0.0005862946645916415,0.7202376943956782
2021-08-15,0x6f40d4a6237c257fff2db00fa0510deeecd303eb,0.0007405684692262443,0.7094434001758441
2021-08-15,0x6f40d4a6237c257fff2db00fa0510deeecd303eb,0.0009354368899026162,0.6979419997295678
2021-08-15,0x6f40d4a6237c257fff2db00fa0510deeecd303eb,0.001181581732618102,0.6801183409246451
2021-08-15,0x6f40d4a6237c257fff2db00fa0510deeecd303eb,0.0014924955450518322,0.666882724427274
2021-08-15,0x6f40d4a6237c257fff2db00fa0510deeecd303eb,0.0018852212170408723,0.6449742302384581
2021-08-15,0x6f40d4a6237c257fff2db00fa0510deeecd303eb,0.0023812861947655867,0.6288921136384155
2021-08-15,0x6f40d4a6237c257fff2db00fa0510deeecd303eb,0.003007882518043102,0.6288921136384155
2021-08-15,0x6f40d4a6237c257fff2db00fa0510deeecd303eb,0.0037993573650394134,0.6145104565758951
2021-08-15,0x6f40d4a6237c257fff2db00fa0510deeecd303eb,0.004799095809323878,0.5855360307222853
2021-08-15,0x6f40d4a6237c257fff2db00fa0510deeecd303eb,0.006061898993497572,0.5595044614515013
2021-08-15,0x6f40d4a6237c257fff2db00fa0510deeecd303eb,0.007656988080124204,0.5595044614515013
2021-08-15,0x6f40d4a6237c257fff2db00fa0510deeecd303eb,0.009671798642975463,0.5361233978090713
2021-08-15,0x6f40d4a6237c257fff2db00fa0510deeecd303eb,0.012216773489967931,0.5179798410167574
2021-08-15,0x6f40d4a6237c257fff2db00fa0510deeecd303eb,0.015431416638680931,0.5026947057863164
2021-08-15,0x6f40d4a6237c257fff2db00fa0510deeecd303eb,0.019491940296028545,0.4960733700687704
2021-08-15,0x6f40d4a6237c257fff2db00fa0510deeecd303eb,0.024620924014946307,0.46968879401688873
2021-08-15,0x6f40d4a6237c257fff2db00fa0510deeecd303eb,0.031099515499402017,0.46968879401688873
2021-08-15,0x6f40d4a6237c257fff2db00fa0510deeecd303eb,0.03928284185071255,0.47975624034274467
2021-08-15,0x6f40d4a6237c257fff2db00fa0510deeecd303eb,0.04961947603002908,0.3885918003565065
2021-08-15,0x6f40d4a6237c257fff2db00fa0510deeecd303eb,0.06267602560047399,0.0
2021-08-15,0x6f40d4a6237c257fff2db00fa0510deeecd303eb,0.07916819159263018,0.0
2021-08-15,0x6f40d4a6237c257fff2db00fa0510deeecd303eb,0.1,0.0
2021-09-15,0x1f9840a85d5af5bf1d1762f925bdaddc4201f984,0.0,0.9961266403420164
2021-09-15,0x1f9840a85d5af5bf1d1762f925bdaddc4201f984,1e-08,0.9921853889328373
2021-09-15,0x1f9840a85d5af5bf1d1762f925bdaddc4201f984,1.2631335639768367e-08,0.9917227740511227
2021-09-15,0x1f9840a85d5af5bf1d1762f925bdaddc4201f984,1.595506400444829e-08,0.9913514220542748
2021-09-15,0x1f9840a85d5af5bf1d1762f925bdaddc4201f984,2.0153376859417352e-08,0.9909345794159734
2021-09-15,0x1f9840a85d5af5bf1d1762f925bdaddc4201f984,2.545640673860415e-08,0.9904966419193153
2021-09-15,0x1f9840a85d5af5bf1d1762f925bdaddc4201f984,3.215484176977702e-08,0.9900671420570522
2021-09-15,0x1f9840a85d5af5bf1d1762f925bdaddc4201f984,4.0615859883769794e-08,0.9896550930200012
2021-09-15,0x1f9840a85d5af5bf1d1762f925bdaddc4201f984,5.130325584897008e-08,0.989171036533412
2021-09-15,0x1f9840a85d5af5bf1d1762f925bdaddc4201f984,6.480286440412508e-08,0.9888015579812365
2021-09-15,0x1f9840a85d5af5bf1d1762f925bdaddc4201f984,8.185467307069021e-08,0.9884758750345374
2021-09-15,0x1f9840a85d5af5bf1d1762f925bdaddc4201f984,1.0339338492393995e-07,0.9880152531617657
2021-09-15,0x1f9840a85d5af5bf1d1762f925bdaddc4201f984,1.3059965479060547e-07,0.9877027393669839
2021-09-15,0x1f9840a85d5af5bf1d1762f925bdaddc4201f984,1.6496480740980207e-07,0.9874712740129044
2021-09-15,0x1f9840a85d5af5bf1d1762f925bdaddc4201f984,2.0837258511429578e-07,0.9872385212033309
2021-09-15,0x1f9840a85d5af5bf1d1762f925bdaddc4201f984,2.6320240607048777e-07,0.9871112620232475
2021-09-15,0x1f9840a85d5af5bf1d1762f925bdaddc4201f984,3.324597932270945e-07,0.987115627334751
2021-09-15,0x1f9840a85d5af5bf1d1762f925bdaddc4201f984,4.199411234979421e-07,0.9849674957313551
2021-09-15,0x1f9840a85d5af5bf1d1762f925bdaddc4201f984,5.304417279843926e-07,0.9815254819829415
2021-09-15,0x1f9840a85d5af5bf1d1762f925bdaddc4201f984,6.700187503509591e-07,0.9791451457776014
2021-09-15,0x1f9840a85d5af5bf1d1762f925bdaddc4201f984,8.463231720621151e-07,0.9759127026647888
2021-09-15,0x1f9840a85d5af5bf1d1762f925bdaddc4201f984,1.0690192046030011e-06,0.9715734229683752
2021-09-15,0x1f9840a85d5af5bf1d1762f925bdaddc4201f984,1.3503140378698721e-06,0.9670534341349102
2021-09-15,0x1f9840a85d5af5bf1d1762f925bdaddc4201f984,1.7056269831425285e-06,0.9621804115121547
2021-09-15,0x1f9840a85d5af5bf1d1762f925bdaddc4201f984,2.1544346900318865e-06,0.9567795283687519
2021-09-15,0x1f9840a85d5af5bf1d1762f925bdaddc4201f984,2.7213387683753086e-06,0.9503740251199633
2021-09-15,0x1f9840a85d5af5bf1d1762f925bdaddc4201f984,3.4374143372862393e-06,0.9432761283529336
2021-09-15,0x1f9840a85d5af5bf1d1762f925bdaddc4201f984,4.341913422721453e-06,0.9365672174298226
2021-09-15,0x1f9840a85d5af5bf1d1762f925bdaddc4201f984,5.484416576121026e-06,0.9290090413950073
2021-09-15,0x1f9840a85d5af5bf1d1762f925bdaddc4201f984,6.927550656129393e-06,0.9202632860808588
2021-09-15,0x1f9840a85d5af5bf1d1762f925bdaddc4201f984,8.750421749906794e-06,0.9124227576630102
2021-09-15,0x1f9840a85d5af5bf1d1762f925bdaddc4201f984,1.105295141126022e-05,0.900824291911211
2021-09-15,0x1f9840a85d5af5bf1d1762f925bdaddc4201f984,1.396135390856796e-05,0.8918982410360186
2021-09-15,0x1f9840a85d5af5bf1d1762f925bdaddc4201f984,1.763505472047139e-05,0.8826120006423033
2021-09-15,0x1f9840a85d5af5bf1d1762f925bdaddc4201f984,2.2275429519995566e-05,0.8719330700225276
2021-09-15,0x1f9840a85d5af5bf1d1762f925bdaddc4201f984,2.8136842678706894e-05,0.8621295974859126
2021-09-15,0x1f9840a85d5af5bf1d1762f925bdaddc4201f984,3.554059037181068e-05,0.8529049701182301
2021-09-15,0x1f9840a85d5af5bf1d1762f925bdaddc4201f984,4.489251258218608e-05,0.844218882829227
2021-09-15,0x1f9840a85d5af5bf1d1762f925bdaddc4201f984,5.6705239413811686e-05,0.8321565530831521
