hex(pair_address),protocol_name,chain_name,hex(token0_address),token0_name,hex(token1_address),token1_name
2EBC9A3685FCFFE3A4D4FCA47D5328EC9324662D,uniswap,eth_mainnet,1F9840A85D5AF5BF1D1762F925BDADDC4201F984,Uniswap,BBBBCA6A901C926F240B89EACB641D8AEC7AEAFD,LoopringCoin V2
ECA5B738501A70731C3014F886ECE276D6C69CBF,cellswap,eth_mainnet,1F9840A85D5AF5BF1D1762F925BDADDC4201F984,Uniswap,9B62EC1453CEA5DDE760AAF662048CA6EEB66E7F,Ethereum Cell Network
25E286D5E1B9930D504FB04DD360C1D2FC2FD2E0,crodefiswap,eth_mainnet,0BC529C00C6401AEF6D220BE8C6EA1667F6AD93E,yearn.finance,1F9840A85D5AF5BF1D1762F925BDADDC4201F984,Uniswap
3B8021833DCDCDFC248B6CA7B118B6CBFC1F7C64,crodefiswap,eth_mainnet,0BC529C00C6401AEF6D220BE8C6EA1667F6AD93E,yearn.finance,514910771AF9CA656AF840DFF83E8264ECF986CA,ChainLink Token
3F9C916AE0859D266B886A9FFF55CB0BFDCCE8A2,crodefiswap,eth_mainnet,0BC529C00C6401AEF6D220BE8C6EA1667F6AD93E,yearn.finance,A0246C9032BC3A600820415AE600C6388619A14D,FARM Reward Token
9BBE8068EAD6DE00DC36E56F2C066E04925317BB,crodefiswap,eth_mainnet,C00E94CB662C3520282E6F5717214004A7F26888,Compound,DAC17F958D2EE523A2206206994597C13D831EC7,Tether USD
8EB056D88AA66160C140F66F0AC3D6BD5A63057F,crodefiswap,eth_mainnet,04FA0D235C4ABF4BCF4787AF4CF447DE572EF828,UMA Voting Token v1,0BC529C00C6401AEF6D220BE8C6EA1667F6AD93E,yearn.finance
1D9E9118C8AC62360364B659035BD87D110691E7,dxswap,eth_mainnet,A0B86991C6218B36C1D19D4A2E9EB0CE3606EB48,USD Coin,D533A949740BB3306D119CC777FA900BA034CD52,Curve DAO Token
8C567F0DDEDB45F79708E969B02E6CE19526439E,linkswap,eth_mainnet,514910771AF9CA656AF840DFF83E8264ECF986CA,ChainLink Token,7FC66500C84A76AD7E9C93437BFC5AC33E2DDAE9,Aave Token
B49CEFAAAFF2453E5C21F6C04FD82463460D2BF9,sushiswap,eth_mainnet,1F9840A85D5AF5BF1D1762F925BDADDC4201F984,Uniswap,CAAA93712BDAC37F736C323C93D4D5FDEFCC31CC,CryptalDash
60D6CCC51519B2F7C01A882CD18B81A64C5A1FBE,sashimiswap,eth_mainnet,6B3595068778DD592E39A122F4F5A5CF09C90FE2,SushiToken,C28E27870558CF22ADD83540D2126DA2E4B464C2,SashimiToken
13EF8C51BF82096BA7AFA01A3C4C6FC74AD7AEFB,sashimiswap,eth_mainnet,0BC529C00C6401AEF6D220BE8C6EA1667F6AD93E,yearn.finance,C28E27870558CF22ADD83540D2126DA2E4B464C2,SashimiToken
18492965EEF77D1A101D77A394C32178090E98A6,sashimiswap,eth_mainnet,0BC529C00C6401AEF6D220BE8C6EA1667F6AD93E,yearn.finance,C02AAA39B223FE8D0A0E5C4F27EAD9083C756CC2,Wrapped Ether
5285D4EA883DBFB753487E1881DB6457C4C227E5,sushiswap,eth_mainnet,3155BA85D5F96B2D030A4966AF206230E46849CB,THORChain ETH.RUNE,7FC66500C84A76AD7E9C93437BFC5AC33E2DDAE9,Aave Token
8734CA20377EB4A2241E8D059AAA7FDD354685A7,sushiswap,eth_mainnet,2122E8842407BAA9D8FB34776A71CC442157E4EB,Stable Yield Credit,D533A949740BB3306D119CC777FA900BA034CD52,Curve DAO Token
2A579C0635A9C7E49A9310DD57EEB79C4A8E47EE,sushiswap,eth_mainnet,C5BDDF9843308380375A611C18B50FB9341F502A,veCRV-DAO yVault,D533A949740BB3306D119CC777FA900BA034CD52,Curve DAO Token
6B68F33FBF1E313A23510F597877CE66AE36EC9F,sushiswap,eth_mainnet,6B3595068778DD592E39A122F4F5A5CF09C90FE2,SushiToken,9C405ACF8688AFB61B3197421CDEEC1A266C6839,DogeYield
1C352D566F29C315CBC0663738BDA2D33618FAB7,sushiswap,eth_mainnet,71B6296174C5F07D37CAFD6E9B72AB5BB3F14FAC,Stable Yield Credit,9F8F72AA9304C8B593D555F12EF6589CC3A579A2,
F0F5866F5BA96670D517732A48CB171A2D715906,sushiswap,eth_mainnet,0BC529C00C6401AEF6D220BE8C6EA1667F6AD93E,yearn.finance,71B6296174C5F07D37CAFD6E9B72AB5BB3F14FAC,Stable Yield Credit
3B49D71B23D0A78612374541A3004EF2854FE1C5,sushiswap,eth_mainnet,6B3595068778DD592E39A122F4F5A5CF09C90FE2,SushiToken,739763A258640919981F9BA610AE65492455BE53,NodeRunners
935CF70244ECD0C612707E19A63068991A8A4872,sushiswap,eth_mainnet,9F8F72AA9304C8B593D555F12EF6589CC3A579A2,,E0839F9B9688A77924208AD509E29952DC660261,Stable Yield Credit
5AE4E55C2389548032328916A0B3D390C1E48CFD,sushiswap,eth_mainnet,71B6296174C5F07D37CAFD6E9B72AB5BB3F14FAC,Stable Yield Credit,D533A949740BB3306D119CC777FA900BA034CD52,Curve DAO Token
ECCF17E0FF20C08311B7FAC17E07F842F474BE82,sushiswap,eth_mainnet,D533A949740BB3306D119CC777FA900BA034CD52,Curve DAO Token,F3504E1AC58E333F013F1595C435C9EBEFD47EDE,Stable Yield Credit
A2B8D2D5A74C69F754D4B80D36AB58B41AA04286,sushiswap,eth_mainnet,6B3595068778DD592E39A122F4F5A5CF09C90FE2,SushiToken,7FC66500C84A76AD7E9C93437BFC5AC33E2DDAE9,Aave Token
C0804A541610F48BFC238B8D5852940694C986A1,sushiswap,eth_mainnet,7D1AFA7B718FB893DB30A3ABC0CFC608AACFEBB0,Matic Token,C00E94CB662C3520282E6F5717214004A7F26888,Compound
E47ACBD609DDECDD77DAB56B930DEE7B99A51704,sushiswap,eth_mainnet,1F9840A85D5AF5BF1D1762F925BDADDC4201F984,Uniswap,557B8931BFB3650493FB4F434138F445AF9229E8,88mph Compound UNI Zero Coupon Bond -- Series August 2021
1C352D566F29C315CBC0663738BDA2D33618FAB7,sushiswap,eth_mainnet,71B6296174C5F07D37CAFD6E9B72AB5BB3F14FAC,Stable Yield Credit,9F8F72AA9304C8B593D555F12EF6589CC3A579A2,
935CF70244ECD0C612707E19A63068991A8A4872,sushiswap,eth_mainnet,9F8F72AA9304C8B593D555F12EF6589CC3A579A2,,E0839F9B9688A77924208AD509E29952DC660261,Stable Yield Credit
F15E21E1C90F851B735778C001AA22A635BF9DBC,sushiswap,eth_mainnet,9F8F72AA9304C8B593D555F12EF6589CC3A579A2,,BCDA9E0658F4EECF56A0BD099E6DBC0C91F6A8C2,SushiswapV2 IL Protection
14F375963C24342C542E74347B803826D95D4B84,sushiswap,eth_mainnet,7FC66500C84A76AD7E9C93437BFC5AC33E2DDAE9,Aave Token,E0839F9B9688A77924208AD509E29952DC660261,Stable Yield Credit
812DCBF51F5A7A000DF6E7AAA8557290FD41CF41,sushiswap,eth_mainnet,042AFD3869A47E2D5D42CC787D5C9E19DF32185F,Hotpot Base Token,6B3595068778DD592E39A122F4F5A5CF09C90FE2,SushiToken
2B0160B4C3802DAB1BB717F3943BD16E6983B380,sushiswap,eth_mainnet,6B3595068778DD592E39A122F4F5A5CF09C90FE2,SushiToken,783BA0062326861EE76E0E15429594922E9FE2F5,Andrey Voronkov Ventures Promo
992320F5F17333EA71939EF54F40AF6B5137CBB5,uniswap,eth_mainnet,1C478637DEB86A26E14659211190104E70FC3091,PUB.finance,D533A949740BB3306D119CC777FA900BA034CD52,Curve DAO Token
D7F459B5041D792EF53809AA8E45DA243374A697,sushiswap,eth_mainnet,0BC529C00C6401AEF6D220BE8C6EA1667F6AD93E,yearn.finance,E0839F9B9688A77924208AD509E29952DC660261,Stable Yield Credit
1929BACCA9FAB9CD16EFB1AFD8B690C50FCFB4DF,sushiswap,eth_mainnet,14F0A12A43C36C49D4B403DD6E1A9B8222BE456C,VINX Coin,6B3595068778DD592E39A122F4F5A5CF09C90FE2,SushiToken
946C919D58390BE564802ECF7AC7990627FAC561,sushiswap,eth_mainnet,6B3595068778DD592E39A122F4F5A5CF09C90FE2,SushiToken,ED0439EACF4C4965AE4613D77A5C2EFE10E5F183,shroom.finance
E0E30B4EF5DBE9BF99C53999ADA5E44EB55E0C5B,sushiswap,eth_mainnet,6B3595068778DD592E39A122F4F5A5CF09C90FE2,SushiToken,9BDE098BE22658D057C3F1F185E3FD4653E2FBD1,KP2R.Network
B8D4F7A95A88496E8702BFDE10FC378C7ADE526F,uniswap,eth_mainnet,104E072F3A7447E803E451B2AEC296C73C5CE668,GreatPyrenees,1F9840A85D5AF5BF1D1762F925BDADDC4201F984,Uniswap
720BB526C5F9A2CA6C13AEE2E11DAEE1DD80ABB0,uniswap,eth_mainnet,6768063279E2B185DC0C972B97F11F231D0B45AD,yield-farming.io,6B3595068778DD592E39A122F4F5A5CF09C90FE2,SushiToken
58D1E10796D95F60E27AA0C6AF98FEE7CDC8E3A6,uniswap,eth_mainnet,111111111117DC0AA78B770FA6A738034120C302,1INCH Token,A0B86991C6218B36C1D19D4A2E9EB0CE3606EB48,USD Coin
7D2103AAB2612FDFB7FC0FCB3A879A36B7802EF9,sushiswap,eth_mainnet,111111111117DC0AA78B770FA6A738034120C302,1INCH Token,6B175474E89094C44DA98B954EEDEAC495271D0F,Dai Stablecoin
CC7765B1ED25A3F806DB4450C996E8CCE6B17E1C,uniswap,eth_mainnet,1F9840A85D5AF5BF1D1762F925BDADDC4201F984,Uniswap,5D3A536E4D6DBD6114CC1EAD35777BAB948E3643,Compound Dai
711753E72E93CE9FF618B671FCA036A33D41007D,sushiswap,eth_mainnet,57AB1EC28D129707052DF4DF418D58A2D46D5F51,Synth sUSD,6B3595068778DD592E39A122F4F5A5CF09C90FE2,SushiToken
03A609E25CED7C3BCEFA25EB513E601BDEC80CB7,sushiswap,eth_mainnet,6B3595068778DD592E39A122F4F5A5CF09C90FE2,SushiToken,774FB37E50DB4BF53B7C08E6B71007BF1F1D9A47,Toast.finance
7D11E62E8935B1946A19AE9BE0F606D7D7BE73BA,uniswap,eth_mainnet,1F9840A85D5AF5BF1D1762F925BDADDC4201F984,Uniswap,9C405ACF8688AFB61B3197421CDEEC1A266C6839,DogeYield
6DC16DB5F4D061F53073C03F25FFCA22164FD003,shibaswap,eth_mainnet,95AD61B0A150D79219DCF64E1E6CC01F0B64C4CE,SHIBA INU,D533A949740BB3306D119CC777FA900BA034CD52,Curve DAO Token
E4F154F692E6651E3EB9F8D559720BE39B692604,shibaswap,eth_mainnet,0BC529C00C6401AEF6D220BE8C6EA1667F6AD93E,yearn.finance,C02AAA39B223FE8D0A0E5C4F27EAD9083C756CC2,Wrapped Ether
3D9D9B918B05A6FE6E62F82E25769ED54033188F,sushiswap,eth_mainnet,6B3595068778DD592E39A122F4F5A5CF09C90FE2,SushiToken,FDF888CCD94FC4A3971FF3C5EBAA47CFF00445D0,Bitcoin Trade
B27B6EE9CCDC84E59E1319CFACA8EA655617CC04,sushiswap,eth_mainnet,6B3595068778DD592E39A122F4F5A5CF09C90FE2,SushiToken,E57425F1598F9B0D6219706B77F4B3DA573A3695,BitcoinBR
D9D81F36394A171BD026A914C90D7A56B678EE50,sushiswap,eth_mainnet,0F2D719407FDBEFF09D87557ABB7232601FD9F29,Synapse,6B3595068778DD592E39A122F4F5A5CF09C90FE2,SushiToken
90BD3887E5287AC32A82A3FF61EE29EEFA1A2027,sushiswap,eth_mainnet,618D62420B3FC761044CEBF393283CDF94766F8F,King Charles III Token,6B3595068778DD592E39A122F4F5A5CF09C90FE2,SushiToken
F7497CB33B83DEB0BBD59C2DF1BEADA370D3BE02,sushiswap,eth_mainnet,4E3FBD56CD56C3E72C1403E103B45DB9DA5B9D2B,Convex Token,D533A949740BB3306D119CC777FA900BA034CD52,Curve DAO Token
3609B20921F8585717D02D4AE59E33F809E875B0,sushiswap,eth_mainnet,6B3595068778DD592E39A122F4F5A5CF09C90FE2,SushiToken,949BED886C739F1A3273629B3320DB0C5024C719,AMIS
98C32237BA8828C3382D2D4BDF1A2EC422B8559D,uniswap,eth_mainnet,0698DDA3C390FF92722F9EED766D8B1727621DF9,Ethereum2Proof-of-stake,0BC529C00C6401AEF6D220BE8C6EA1667F6AD93E,yearn.finance
B359A8745EF4070B88A8C02884D17412687D483C,uniswap,eth_mainnet,1F9840A85D5AF5BF1D1762F925BDADDC4201F984,Uniswap,4575F41308EC1483F3D399AA9A2826D74DA13DEB,Orchid
41F0B43CEFA5CA1D69C9404F16A45955AC001B2D,uniswap,eth_mainnet,1F9840A85D5AF5BF1D1762F925BDADDC4201F984,Uniswap,5A43589FE110BB355BA4A90A9C01476D87E68DE8,Penguin Party Shrimp V1
6580E58DED2B562CF5DFA361956F6854F5CAB507,uniswap,eth_mainnet,1F9840A85D5AF5BF1D1762F925BDADDC4201F984,Uniswap,6B3595068778DD592E39A122F4F5A5CF09C90FE2,SushiToken
637493D9D5B47554E4F18AE703BE7014A8B3550A,sushiswap,eth_mainnet,0AE055097C6D159879521C384F1D2123D1F195E6,STAKE,1F9840A85D5AF5BF1D1762F925BDADDC4201F984,Uniswap
EBD49B4C8F7F0DED2CA8B951CF92A583E7B4C8E7,sushiswap,eth_mainnet,6B3595068778DD592E39A122F4F5A5CF09C90FE2,SushiToken,D46BA6D942050D489DBD938A2C909A5D5039A161,Ampleforth
49EF99DC5A04CA864C90ADA076B771F11F72C227,uniswap,eth_mainnet,1F9840A85D5AF5BF1D1762F925BDADDC4201F984,Uniswap,25E1474170C4C0AA64FA98123BDC8DB49D7802FA,Bidao
F6A58F4C63ACC4B901D93C9B849104E4E5C15A4A,sushiswap,eth_mainnet,0698DDA3C390FF92722F9EED766D8B1727621DF9,Ethereum2Proof-of-stake,6B3595068778DD592E39A122F4F5A5CF09C90FE2,SushiToken
57DC402AAD72E4A65977DAA6C03A75BB1F5179E6,uniswap,eth_mainnet,A0B86991C6218B36C1D19D4A2E9EB0CE3606EB48,USD Coin,C0C293CE456FF0ED870ADD98A0828DD4D2903DBF,Aura
F49942E6E9CB4F56404402D104753853A8AF0C8F,uniswap,eth_mainnet,21D722C340839751D23A4FB5B6D5E593F8CC82EB,The Rocket Pool Investment Thesis,B4EFD85C19999D84251304BDA99E90B92300BD93,Rocket Pool
AFB9BBFD7424BB9280F74090230BC371C6D7BD25,uniswap,eth_mainnet,111111111117DC0AA78B770FA6A738034120C302,1INCH Token,888888888889C00C67689029D7856AAC1065EC11,Opium Governance Token
457DE3F3615C1FC172DE1B46EA7D8BC640AC0582,uniswap,eth_mainnet,1F9840A85D5AF5BF1D1762F925BDADDC4201F984,Uniswap,C3275D438746C5718FC54ACBC3F761E23AB3D772,Mohsen Kamali Giglou
FD52B2785A7BE5EBBC1E101F31977F7036536C57,uniswap,eth_mainnet,15FCD0BF81621C9BB47BECA8F3455A1640233D2E,UNIS.FINANCE,1F9840A85D5AF5BF1D1762F925BDADDC4201F984,Uniswap
B533193C117920251B3A116E9C86C5347D67A6E6,uniswap,eth_mainnet,1F9840A85D5AF5BF1D1762F925BDADDC4201F984,Uniswap,A10740FF9FF6852EAC84CDCFF9184E1D6D27C057,Wrapped Gen 0
8F3496BCEABA7E935550C8BBB526FC433FAA68B0,uniswap,eth_mainnet,0BC529C00C6401AEF6D220BE8C6EA1667F6AD93E,yearn.finance,BA2E7FED597FD0E3E70F5130BCDBBFE06BB94FE1,yearn yearn.finance
9393FD6C9C36AEFF2EB87A100D5CD9BD00D38C30,uniswap,eth_mainnet,1F9840A85D5AF5BF1D1762F925BDADDC4201F984,Uniswap,7D1AFA7B718FB893DB30A3ABC0CFC608AACFEBB0,Matic Token
E669EBF1A0F92E4B405F9D3F17CB807F0ABE2066,uniswap,eth_mainnet,9F8F72AA9304C8B593D555F12EF6589CC3A579A2,,D533A949740BB3306D119CC777FA900BA034CD52,Curve DAO Token
00BD351BA0D7CBB38D757C607C47C85B66E3051A,uniswap,eth_mainnet,1F9840A85D5AF5BF1D1762F925BDADDC4201F984,Uniswap,23B608675A2B2FB1890D3ABBD85C5775C51691D5,Unisocks Edition 0
FE1EAD71B27E8389D819EE0A420080D90A60132C,uniswap,eth_mainnet,6B3595068778DD592E39A122F4F5A5CF09C90FE2,SushiToken,B1F66997A5760428D3A87D68B90BFE0AE64121CC,LuaToken
B88501C392A42855AC99F2F290886DEF26EDC5B1,uniswap,eth_mainnet,1F9840A85D5AF5BF1D1762F925BDADDC4201F984,Uniswap,3845BADADE8E6DFF049820680D1F14BD3903A5D0,SAND
BAE1264CEC9371238DA484C42B56B0DC8C31C6B9,uniswap,eth_mainnet,0BC529C00C6401AEF6D220BE8C6EA1667F6AD93E,yearn.finance,2260FAC5E5542A773AA44FBCFEDF7C193BC2C599,Wrapped BTC
6CBA5535B241FCEE70D671C7C491149F8AB7669B,uniswap,eth_mainnet,1F9840A85D5AF5BF1D1762F925BDADDC4201F984,Uniswap,4092678E4E78230F46A1534C0FBC8FA39780892B,OCoin
E669EBF1A0F92E4B405F9D3F17CB807F0ABE2066,uniswap,eth_mainnet,9F8F72AA9304C8B593D555F12EF6589CC3A579A2,,D533A949740BB3306D119CC777FA900BA034CD52,Curve DAO Token
610B43CA36CE0C41861437F1CB555A95649BB4C4,titanswap,eth_mainnet,0BC529C00C6401AEF6D220BE8C6EA1667F6AD93E,yearn.finance,C02AAA39B223FE8D0A0E5C4F27EAD9083C756CC2,Wrapped Ether
C7DE6F39AD62C9D29EE42A7DEE12C1D9B30CE536,uniswap,eth_mainnet,1F9840A85D5AF5BF1D1762F925BDADDC4201F984,Uniswap,374CB8C27130E2C9E04F44303F3C8351B9DE61C1,BaoToken
ED10F451BBA49278C6C4125F32F44E7E33A273A4,uniswap,eth_mainnet,1F9840A85D5AF5BF1D1762F925BDADDC4201F984,Uniswap,792348668C8D4B640BB7C09D7127234D4C29053E,YFIN STAKE
6AAA0A9E0B4E155F5251EF66295E6FAA01D8E445,uniswap,eth_mainnet,992D6EF73506A28D084DD092722F686FB5570E38,TNodeOrange,9F8F72AA9304C8B593D555F12EF6589CC3A579A2,
6AC09E29D8248F6854A9D06DA8E4131EC7EB466A,uniswap,eth_mainnet,1F9840A85D5AF5BF1D1762F925BDADDC4201F984,Uniswap,52590E6F7CC7D9620C7376CC926F0FA6617D2957,funds Community
AA873C9DA6541F13C89416C17271B4C21BF7B2D7,uniswap,eth_mainnet,1F9840A85D5AF5BF1D1762F925BDADDC4201F984,Uniswap,2260FAC5E5542A773AA44FBCFEDF7C193BC2C599,Wrapped BTC
7387138B873DB67F1F0B863994E38CEEECAF5821,uniswap,eth_mainnet,1F9840A85D5AF5BF1D1762F925BDADDC4201F984,Uniswap,D57F293C3982F9EA89FE4DA76C9C74FE78A45D41,ToiletPaper.Finance
D18B6F4A4F9F9E5A77514CCF25478B351A95DE40,uniswap,eth_mainnet,9F8F72AA9304C8B593D555F12EF6589CC3A579A2,,D46BA6D942050D489DBD938A2C909A5D5039A161,Ampleforth
B55C36F8B5AE7DFA229E728D446D9245619125D3,uniswap,eth_mainnet,1F9840A85D5AF5BF1D1762F925BDADDC4201F984,Uniswap,CC4304A31D09258B0029EA7FE63D032F52E44EFE,TrustSwap Token
39DA6A4EA8C735A28694C7D3EF11785C5D39B7BC,uniswap,eth_mainnet,C5BDDF9843308380375A611C18B50FB9341F502A,veCRV-DAO yVault,D533A949740BB3306D119CC777FA900BA034CD52,Curve DAO Token
C4DACED3A48C4C58A9871D6023FB4F3B14C09D8A,uniswap,eth_mainnet,33C2DA7FD5B125E629B3950F3C38D7F721D7B30D,Seal Finance,7FC66500C84A76AD7E9C93437BFC5AC33E2DDAE9,Aave Token
956DA493EAF640418E96483AC21926904EECD7D4,uniswap,eth_mainnet,33C2DA7FD5B125E629B3950F3C38D7F721D7B30D,Seal Finance,C00E94CB662C3520282E6F5717214004A7F26888,Compound
7FE29551BFB700D3EE801EEA1A689525D1EA4F58,uniswap,eth_mainnet,1F9840A85D5AF5BF1D1762F925BDADDC4201F984,Uniswap,D46BA6D942050D489DBD938A2C909A5D5039A161,Ampleforth
8D47E4B88C7465320CE6BD32981A8EA0015853E5,uniswap,eth_mainnet,0BC529C00C6401AEF6D220BE8C6EA1667F6AD93E,yearn.finance,9766D2E3F04AE13E8C2EB018EA51DC640D3F9F1F,CROPS
5ADE6677584175A687A5DE9B6E39262C5BABB224,uniswap,eth_mainnet,1F9840A85D5AF5BF1D1762F925BDADDC4201F984,Uniswap,2BA592F78DB6436527729929AAF6C908497CB200,Cream
03F4A76ADA46F79BC0DC107A106A242E62712EEB,uniswap,eth_mainnet,1F9840A85D5AF5BF1D1762F925BDADDC4201F984,Uniswap,3B2C40EB69BED45143797E64FC104832A8FC51B1,TNodeYellow
9F9AC4CA90C45B58F246BFFE341B21E8103B4FC5,uniswap,eth_mainnet,111111111117DC0AA78B770FA6A738034120C302,1INCH Token,69D9905B2E5F6F5433212B7F3C954433F23C1572,Onooks
F80960072B76804D4E0C12BEBE784E6BF95883B9,uniswap,eth_mainnet,0BC529C00C6401AEF6D220BE8C6EA1667F6AD93E,yearn.finance,1F9840A85D5AF5BF1D1762F925BDADDC4201F984,Uniswap
2EE7EDF44B4B22DF8BA4EBA4A8CA5AD09E8BC7E9,uniswap,eth_mainnet,1F9840A85D5AF5BF1D1762F925BDADDC4201F984,Uniswap,85574C2840DA664B7E2CC4BAB8396EED4A6F4B85,YEARN Finance
103B9FF7C3FCACBCDBBA4065464E49040602A5DC,uniswap,eth_mainnet,1F9840A85D5AF5BF1D1762F925BDADDC4201F984,Uniswap,26D0FB38653394DF8FF3D26751A11A86B178193E,Weed Coin
954975D6457A51C3D49A2C827B6B9B3D4A22C8CE,uniswap,eth_mainnet,0BC529C00C6401AEF6D220BE8C6EA1667F6AD93E,yearn.finance,1985365E9F78359A9B6AD760E32412F4A445E862,Reputation
F793ED103959C525A6BEB749A7CDBFB75489F0CA,uniswap,eth_mainnet,4B7AD3A56810032782AFCE12D7D27122BDB96EFF,Sparkle,7FC66500C84A76AD7E9C93437BFC5AC33E2DDAE9,Aave Token
631E23F28DA708F3C62F10DF6651BA44FC8B7474,uniswap,eth_mainnet,6B3595068778DD592E39A122F4F5A5CF09C90FE2,SushiToken,9766D2E3F04AE13E8C2EB018EA51DC640D3F9F1F,CROPS
7682FB133F1E50874CB5CB943B3FCC42808A675B,uniswap,eth_mainnet,111111111117DC0AA78B770FA6A738034120C302,1INCH Token,A91C82B6933105C23298E631A0C1BE751D239162,Seed Of The Universe
B6077DF6ECC51CA2BB9817676AB4A5A5945EBE5C,uniswap,eth_mainnet,1F9840A85D5AF5BF1D1762F925BDADDC4201F984,Uniswap,E64B18EA9F6CEF68888CE13274B94F34597D3286,carbon chain
9C9B9B1EF91B2FA5C8F3BC5B6F375D69DC49F55C,uniswap,eth_mainnet,1F9840A85D5AF5BF1D1762F925BDADDC4201F984,Uniswap,73968B9A57C6E53D41345FD57A6E6AE27D6CDB2F,Stake DAO Token
498399FFF122F36F2C16288383A836CA0209986E,uniswap,eth_mainnet,1F9840A85D5AF5BF1D1762F925BDADDC4201F984,Uniswap,D0F05D3D4E4D1243AC826D8C6171180C58EAA9BC,Value Network Token
3B8C8C021C99546784E3E318FE1BC6CA4CD31AAA,uniswap,eth_mainnet,6B3595068778DD592E39A122F4F5A5CF09C90FE2,SushiToken,F5D669627376EBD411E34B98F19C868C8ABA5ADA,Axie Infinity Shard
58CE2C05F73F64B6B23D2FC2A20424D5061F473F,uniswap,eth_mainnet,0BC529C00C6401AEF6D220BE8C6EA1667F6AD93E,yearn.finance,111111111117DC0AA78B770FA6A738034120C302,1INCH Token
B588780F33124D76E13923FB2DF04B0117333D33,uniswap,eth_mainnet,1F9840A85D5AF5BF1D1762F925BDADDC4201F984,Uniswap,87F56EE356B434187105B40F96B230F5283C0AB4,PITCH
3613F49875CC0FE5CB5F66EDE4030481F0CD0B32,uniswap,eth_mainnet,1F9840A85D5AF5BF1D1762F925BDADDC4201F984,Uniswap,AC0104CCA91D167873B8601D2E71EB3D4D8C33E0,Crowns
1FDF8F561FCA6276783B07D6FEC4D35120AF52F9,uniswap,eth_mainnet,1F9840A85D5AF5BF1D1762F925BDADDC4201F984,Uniswap,79C71D3436F39CE382D0F58F1B011D88100B9D91,Xeonbit Token
1A213BBA014008B9A84E40A7C1076D979B5A5A1F,uniswap,eth_mainnet,D533A949740BB3306D119CC777FA900BA034CD52,Curve DAO Token,F629CBD94D3791C9250152BD8DFBDF380E2A3B9C,Enjin Coin
CC6083EF1551A0F852FDCB12C27CDF8C6C487D66,uniswap,eth_mainnet,111111111117DC0AA78B770FA6A738034120C302,1INCH Token,2A7F709EE001069771CEB6D42E85035F7D18E736,OWL Token
B114980B992AB08052F22F66CF303CB8E251DBCD,uniswap,eth_mainnet,1F9840A85D5AF5BF1D1762F925BDADDC4201F984,Uniswap,6A126B1A4D6A66370930ECA642EFF93D8E1BE321,思襄会币
67DFFE36144098BB6DACCD06681F7389C7904700,uniswap,eth_mainnet,1F9840A85D5AF5BF1D1762F925BDADDC4201F984,Uniswap,67C597624B17B16FB77959217360B7CD18284253,Benchmark
F00F7A64B170D41789C6F16A7EB680A75A050E6D,uniswap,eth_mainnet,6B175474E89094C44DA98B954EEDEAC495271D0F,Dai Stablecoin,D533A949740BB3306D119CC777FA900BA034CD52,Curve DAO Token
F54B26A9EC6251AFC5C7A45E63B775B6A07FF7AD,uniswap,eth_mainnet,1F9840A85D5AF5BF1D1762F925BDADDC4201F984,Uniswap,33C2DA7FD5B125E629B3950F3C38D7F721D7B30D,Seal Finance
9BAC32D4F3322BC7588BB119283BAD7073145355,uniswap,eth_mainnet,3432B6A60D23CA0DFCA7761B7AB56459D9C964D0,Frax Share,A0B86991C6218B36C1D19D4A2E9EB0CE3606EB48,USD Coin
7BC2B2F0654B3AAEDB22B6671AC2660157E75E47,sushiswap,eth_mainnet,6B3595068778DD592E39A122F4F5A5CF09C90FE2,SushiToken,BBBBCA6A901C926F240B89EACB641D8AEC7AEAFD,LoopringCoin V2
C423872DA26B900986534BC19056DC550F56C90A,sushiswap,eth_mainnet,C02AAA39B223FE8D0A0E5C4F27EAD9083C756CC2,Wrapped Ether,C0C293CE456FF0ED870ADD98A0828DD4D2903DBF,Aura
9BD747C626AFAAA8C639F0F57FADF3B0BE78C050,uniswap,eth_mainnet,6B3595068778DD592E39A122F4F5A5CF09C90FE2,SushiToken,A93D5CFAA41193B13321C035B4BDD2B534172762,DREAM
ACD2556F64D4BE9AAA205278895653D3E6D639AE,uniswap,eth_mainnet,0BC529C00C6401AEF6D220BE8C6EA1667F6AD93E,yearn.finance,DAC17F958D2EE523A2206206994597C13D831EC7,Tether USD
3393E9B661E2C54B6C15E35D2774E16DC2887F96,uniswap,eth_mainnet,111111111117DC0AA78B770FA6A738034120C302,1INCH Token,2260FAC5E5542A773AA44FBCFEDF7C193BC2C599,Wrapped BTC
A6E8ECBCA6CFC0610D8091E31EF972676537FC9F,uniswap,eth_mainnet,1F9840A85D5AF5BF1D1762F925BDADDC4201F984,Uniswap,AA62A002CE856D9FE1874E7F8558A38FC1E49CCA,YEET
BFC55576AA60743C83CF3707FCA75BFDDF618ED2,sushiswap,eth_mainnet,6B3595068778DD592E39A122F4F5A5CF09C90FE2,SushiToken,C944E90C64B2C07662A292BE6244BDF05CDA44A7,Graph Token
386DDAEECCB929B3547705612E14D78534ABAD38,uniswap,eth_mainnet,1F9840A85D5AF5BF1D1762F925BDADDC4201F984,Uniswap,DBFB0E8FC329F0C9F2C787A6FEFA53FC2CE18356,葡度生态币-PuDu Ecology Coin
